Id_Cliente,Nome Cliente,Estado,Codigo_IBGE,Id_Transportador,Nome Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega,Prazo Entrega,On Time,In Full
9,Clara da Mota,Bahia,29,8,Gonçalves Ltda.,1915,38,4626.18,31,2023-08-03,2023-08-26,Sem Ocorrência,23,On Time,In Full
9,Clara da Mota,Bahia,29,8,Gonçalves Ltda.,2480,48,2427.02,27,2023-07-21,2023-07-23,Sem Ocorrência,2,On Time,In Full
13,Sr. Luiz Felipe Campos,Rio Grande do Norte,24,8,Gonçalves Ltda.,1569,46,812.1,39,2023-08-29,2023-09-22,Entrega com Avaria,24,On Time,Avaria
14,Davi Lucas da Rocha,São Paulo,35,8,Gonçalves Ltda.,1536,3,2299.01,8,2023-06-11,2023-06-24,Sem Ocorrência,13,Late Time,Avaria
17,Dra. Laura Caldeira,Mato Grosso,51,8,Gonçalves Ltda.,1096,42,3430.97,40,2023-05-28,2023-06-01,Entrega com Avaria,4,On Time,Avaria
20,Pedro Mendes,Distrito Federal,53,8,Gonçalves Ltda.,2031,6,862.59,17,2023-06-05,2023-06-17,Entrega com Avaria,12,On Time,Avaria
26,Srta. Mariana Cardoso,Amazonas,13,8,Gonçalves Ltda.,2227,23,834.65,37,2023-11-05,2023-12-01,Sem Ocorrência,26,On Time,In Full
26,Srta. Mariana Cardoso,Amazonas,13,8,Gonçalves Ltda.,2333,16,1322.15,17,2023-01-23,2023-01-29,Entrega com Avaria,6,On Time,Avaria
29,Davi Luiz da Mota,Paraná,41,8,Gonçalves Ltda.,2218,19,2160.75,15,2023-04-01,2023-04-15,Sem Ocorrência,14,On Time,In Full
41,Emanuelly Melo,Amapá,16,8,Gonçalves Ltda.,1533,41,2456.71,9,2023-01-06,2023-01-13,Entrega com Avaria,7,On Time,Avaria
41,Emanuelly Melo,Amapá,16,8,Gonçalves Ltda.,1868,25,4843.82,27,2023-06-14,2023-07-03,Entrega com Avaria,19,On Time,Avaria
50,Leandro Ribeiro,São Paulo,35,8,Gonçalves Ltda.,524,48,3918.32,15,2023-09-06,2023-09-09,Sem Ocorrência,3,On Time,In Full
57,Lara Lopes,Goiás,52,8,Gonçalves Ltda.,451,3,1995.17,3,2023-10-17,2023-11-13,Sem Ocorrência,27,Late Time,Avaria
58,Miguel Pinto,Mato Grosso do Sul,50,8,Gonçalves Ltda.,2143,49,3172.26,39,2023-11-29,2023-12-06,Sem Ocorrência,7,On Time,In Full
68,Carlos Eduardo Freitas,Bahia,29,8,Gonçalves Ltda.,152,51,4734.24,34,2023-10-04,2023-10-19,Sem Ocorrência,15,On Time,In Full
72,Letícia Oliveira,Amazonas,13,8,Gonçalves Ltda.,708,16,4811.65,6,2023-05-27,2023-06-19,Sem Ocorrência,23,Late Time,Avaria
75,Nicole Azevedo,Distrito Federal,53,8,Gonçalves Ltda.,158,50,742.9,17,2023-05-29,2023-05-31,Sem Ocorrência,2,On Time,In Full
75,Nicole Azevedo,Distrito Federal,53,8,Gonçalves Ltda.,718,20,1534.42,1,2023-07-28,2023-08-11,Entrega com Avaria,14,Late Time,Avaria
80,Cauê Ramos,Ceará,23,8,Gonçalves Ltda.,578,11,3739.72,39,2023-11-26,2023-12-07,Entrega com Avaria,11,On Time,Avaria
80,Cauê Ramos,Ceará,23,8,Gonçalves Ltda.,2406,13,3573.62,25,2023-01-05,2023-01-12,Entrega com Avaria,7,On Time,Avaria
81,Maitê Costela,Santa Catarina,42,8,Gonçalves Ltda.,841,37,754.52,25,2023-12-20,2023-12-31,Sem Ocorrência,11,On Time,In Full
85,Fernando Silva,Piauí,22,8,Gonçalves Ltda.,944,36,1645.44,3,2023-10-25,2023-11-06,Sem Ocorrência,12,Late Time,Avaria
86,Heloísa Cardoso,Mato Grosso do Sul,50,8,Gonçalves Ltda.,36,37,4836.57,10,2023-05-04,2023-06-03,Entrega com Avaria,30,Late Time,Avaria
86,Heloísa Cardoso,Mato Grosso do Sul,50,8,Gonçalves Ltda.,2252,15,478.02,17,2023-05-18,2023-06-12,Sem Ocorrência,25,Late Time,Avaria
87,Matheus Gomes,Espírito Santo,32,8,Gonçalves Ltda.,59,42,3767.05,5,2023-06-15,2023-07-11,Entrega com Avaria,26,Late Time,Avaria
88,Guilherme Carvalho,Alagoas,27,8,Gonçalves Ltda.,2249,51,1043.91,4,2023-03-08,2023-03-28,Sem Ocorrência,20,Late Time,Avaria
90,Evelyn Fernandes,Rio Grande do Norte,24,8,Gonçalves Ltda.,2144,19,4404.42,16,2023-02-20,2023-03-08,Sem Ocorrência,16,On Time,In Full
93,Ana Vitória Castro,Pernambuco,26,8,Gonçalves Ltda.,1359,9,1778.04,28,2023-04-10,2023-04-16,Sem Ocorrência,6,On Time,In Full
94,Pedro Miguel da Rocha,Espírito Santo,32,8,Gonçalves Ltda.,32,23,1434.86,15,2023-07-26,2023-08-18,Entrega com Avaria,23,Late Time,Avaria
96,Juan Cardoso,Rondônia,11,8,Gonçalves Ltda.,2310,36,2348.49,11,2023-08-04,2023-08-24,Entrega com Avaria,20,Late Time,Avaria
101,Vitor Hugo Nascimento,Paraná,41,8,Gonçalves Ltda.,2126,6,2320.87,40,2023-04-30,2023-05-28,Sem Ocorrência,28,On Time,In Full
113,Kaique Aragão,Mato Grosso do Sul,50,8,Gonçalves Ltda.,281,1,3998.2,38,2023-05-20,2023-05-30,Sem Ocorrência,10,On Time,In Full
124,João Vitor da Rocha,Rio Grande do Norte,24,8,Gonçalves Ltda.,2014,44,1715.49,17,2023-02-05,2023-02-14,Sem Ocorrência,9,On Time,In Full
125,Ana Lívia Silveira,Amapá,16,8,Gonçalves Ltda.,1862,18,3481.35,2,2023-07-31,2023-08-22,Entrega com Avaria,22,Late Time,Avaria
128,Enzo Costa,Alagoas,27,8,Gonçalves Ltda.,1508,21,4422.69,6,2023-06-20,2023-07-10,Sem Ocorrência,20,Late Time,Avaria
135,Larissa Silveira,Bahia,29,8,Gonçalves Ltda.,13,47,398.23,1,2023-08-14,2023-09-02,Sem Ocorrência,19,Late Time,Avaria
140,Sra. Alana Moura,Santa Catarina,42,8,Gonçalves Ltda.,2166,50,697.92,10,2023-07-15,2023-08-03,Sem Ocorrência,19,Late Time,Avaria
154,Dra. Carolina Martins,Acre,12,8,Gonçalves Ltda.,1001,18,58.88,20,2023-03-22,2023-04-15,Sem Ocorrência,24,Late Time,Avaria
156,Alana Farias,Distrito Federal,53,8,Gonçalves Ltda.,644,30,2122.77,19,2023-06-08,2023-07-08,Sem Ocorrência,30,Late Time,Avaria
160,Eduardo Porto,Distrito Federal,53,8,Gonçalves Ltda.,1585,36,3537.31,9,2023-04-16,2023-04-28,Entrega com Avaria,12,Late Time,Avaria
169,Vitória Barros,Sergipe,28,8,Gonçalves Ltda.,166,23,1514.45,6,2023-11-12,2023-12-03,Sem Ocorrência,21,Late Time,Avaria
169,Vitória Barros,Sergipe,28,8,Gonçalves Ltda.,1150,50,4131.58,40,2023-09-01,2023-09-30,Sem Ocorrência,29,On Time,In Full
173,Mariane Teixeira,Distrito Federal,53,8,Gonçalves Ltda.,665,14,3588.46,17,2023-11-08,2023-11-09,Entrega com Avaria,1,On Time,Avaria
173,Mariane Teixeira,Distrito Federal,53,8,Gonçalves Ltda.,2349,42,2873.77,23,2023-06-14,2023-07-04,Sem Ocorrência,20,On Time,In Full
177,Dr. João Guilherme Correia,Sergipe,28,8,Gonçalves Ltda.,1287,7,4051.96,18,2023-08-23,2023-08-29,Sem Ocorrência,6,On Time,In Full
178,Emanuella Porto,Distrito Federal,53,8,Gonçalves Ltda.,1177,14,2951.9,21,2023-09-22,2023-10-02,Entrega com Avaria,10,On Time,Avaria
183,Joaquim Melo,Roraima,14,8,Gonçalves Ltda.,2034,37,516.79,6,2023-11-30,2023-12-13,Entrega com Avaria,13,Late Time,Avaria
187,Alana Silveira,Rio Grande do Norte,24,8,Gonçalves Ltda.,2172,17,1126.96,31,2023-03-22,2023-03-31,Sem Ocorrência,9,On Time,In Full
188,Ana Clara Nogueira,Bahia,29,8,Gonçalves Ltda.,928,7,536.92,33,2023-04-20,2023-05-08,Sem Ocorrência,18,On Time,In Full
194,Antônio Ferreira,Minas Gerais,31,8,Gonçalves Ltda.,1555,47,1415.25,1,2023-05-05,2023-05-30,Entrega com Avaria,25,Late Time,Avaria
198,Paulo Pereira,Minas Gerais,31,8,Gonçalves Ltda.,766,14,3154.66,39,2023-05-29,2023-06-06,Sem Ocorrência,8,On Time,In Full
198,Paulo Pereira,Minas Gerais,31,8,Gonçalves Ltda.,1331,3,4494.12,7,2023-07-07,2023-07-19,Sem Ocorrência,12,Late Time,Avaria
202,André da Costa,Piauí,22,8,Gonçalves Ltda.,1693,5,4308.59,32,2023-01-31,2023-02-17,Sem Ocorrência,17,On Time,In Full
205,Dr. Yuri Fogaça,Roraima,14,8,Gonçalves Ltda.,2241,33,2644.86,3,2023-06-15,2023-06-25,Sem Ocorrência,10,Late Time,Avaria
206,Maria Eduarda Gomes,Pernambuco,26,8,Gonçalves Ltda.,1931,39,2032.55,30,2023-01-05,2023-01-16,Entrega com Avaria,11,On Time,Avaria
212,Augusto Martins,Alagoas,27,8,Gonçalves Ltda.,2442,9,673.58,36,2023-10-27,2023-11-24,Sem Ocorrência,28,On Time,In Full
214,Evelyn Mendes,Paraíba,25,8,Gonçalves Ltda.,234,37,116.03,4,2023-09-30,2023-10-14,Sem Ocorrência,14,Late Time,Avaria
214,Evelyn Mendes,Paraíba,25,8,Gonçalves Ltda.,636,31,3268.84,15,2023-02-26,2023-03-22,Sem Ocorrência,24,Late Time,Avaria
220,Raul Barros,Acre,12,8,Gonçalves Ltda.,839,9,99.27,10,2023-09-25,2023-09-30,Sem Ocorrência,5,On Time,In Full
221,André Silveira,Ceará,23,8,Gonçalves Ltda.,1869,35,1472.24,17,2023-01-23,2023-01-30,Entrega com Avaria,7,On Time,Avaria
223,Dr. Thales Jesus,Mato Grosso do Sul,50,8,Gonçalves Ltda.,472,23,2955.25,11,2023-12-04,2023-12-17,Entrega com Avaria,13,Late Time,Avaria
224,Sr. Guilherme Silveira,Amapá,16,8,Gonçalves Ltda.,1453,46,4068.36,26,2023-02-08,2023-02-16,Entrega com Avaria,8,On Time,Avaria
226,Raul Castro,Bahia,29,8,Gonçalves Ltda.,1766,33,341.06,14,2023-07-13,2023-08-01,Sem Ocorrência,19,Late Time,Avaria
229,Ana Sophia Souza,Rio Grande do Norte,24,8,Gonçalves Ltda.,2336,51,2337.81,16,2023-10-04,2023-10-26,Entrega com Avaria,22,Late Time,Avaria
232,Heitor da Rosa,Minas Gerais,31,8,Gonçalves Ltda.,1173,17,1860.11,2,2023-05-29,2023-06-24,Entrega com Avaria,26,Late Time,Avaria
234,Maria Luiza Correia,Santa Catarina,42,8,Gonçalves Ltda.,2081,2,1540.68,35,2023-04-15,2023-04-19,Entrega com Avaria,4,On Time,Avaria
235,Ana Julia da Rosa,Paraíba,25,8,Gonçalves Ltda.,2328,34,4891.77,8,2023-04-09,2023-04-21,Entrega com Avaria,12,Late Time,Avaria
237,Helena Porto,Bahia,29,8,Gonçalves Ltda.,1819,20,4638.7,23,2023-08-08,2023-09-03,Sem Ocorrência,26,Late Time,Avaria
238,Sr. João Gabriel da Mata,Rio de Janeiro,33,8,Gonçalves Ltda.,1424,5,4822.63,8,2023-12-01,2023-12-27,Entrega com Avaria,26,Late Time,Avaria
242,Maria Luiza Carvalho,São Paulo,35,8,Gonçalves Ltda.,1928,26,3963.23,2,2023-04-11,2023-04-19,Entrega com Avaria,8,Late Time,Avaria
251,Juan Teixeira,Goiás,52,8,Gonçalves Ltda.,1338,24,4586.16,29,2023-04-23,2023-04-28,Entrega com Avaria,5,On Time,Avaria
259,Sra. Maysa Duarte,Mato Grosso do Sul,50,8,Gonçalves Ltda.,853,8,462.28,1,2023-08-14,2023-09-05,Entrega com Avaria,22,Late Time,Avaria
264,Marina Teixeira,Amapá,16,8,Gonçalves Ltda.,512,13,1312.32,6,2023-11-17,2023-11-23,Sem Ocorrência,6,On Time,In Full
270,Julia Rodrigues,Mato Grosso do Sul,50,8,Gonçalves Ltda.,638,18,1607.94,32,2023-11-25,2023-12-21,Entrega com Avaria,26,On Time,Avaria
274,Ana Carolina Gomes,Mato Grosso,51,8,Gonçalves Ltda.,872,50,465.03,10,2023-07-05,2023-07-17,Entrega com Avaria,12,Late Time,Avaria
278,Sr. Kaique Duarte,Amapá,16,8,Gonçalves Ltda.,2256,39,1871.16,13,2023-07-12,2023-07-26,Entrega com Avaria,14,Late Time,Avaria
284,Ana Vitória Novaes,Rio de Janeiro,33,8,Gonçalves Ltda.,1191,15,4887.05,16,2023-07-26,2023-07-27,Entrega com Avaria,1,On Time,Avaria
285,Ana Laura Rodrigues,Mato Grosso do Sul,50,8,Gonçalves Ltda.,1290,45,4421.42,15,2023-09-11,2023-10-07,Entrega com Avaria,26,Late Time,Avaria
286,Fernando Moura,Rio de Janeiro,33,8,Gonçalves Ltda.,1516,22,810.71,28,2023-06-24,2023-06-30,Entrega com Avaria,6,On Time,Avaria
288,Gabriela Nascimento,Rio Grande do Sul,43,8,Gonçalves Ltda.,564,5,3305.35,24,2023-05-12,2023-05-20,Sem Ocorrência,8,On Time,In Full
291,Lívia Silveira,Tocantins,17,8,Gonçalves Ltda.,419,23,1917.49,19,2023-02-07,2023-02-12,Entrega com Avaria,5,On Time,Avaria
298,Davi Ramos,Rio Grande do Norte,24,8,Gonçalves Ltda.,2455,5,146.94,10,2023-11-10,2023-11-16,Entrega com Avaria,6,On Time,Avaria
299,Sr. Davi Lucas Almeida,Rio de Janeiro,33,8,Gonçalves Ltda.,72,25,4462.31,38,2023-08-05,2023-08-14,Entrega com Avaria,9,On Time,Avaria
300,Sr. Raul Alves,Rio de Janeiro,33,8,Gonçalves Ltda.,1808,8,1980.08,25,2023-06-02,2023-06-15,Entrega com Avaria,13,On Time,Avaria
302,Júlia Monteiro,Sergipe,28,8,Gonçalves Ltda.,1506,9,4937.05,39,2023-06-20,2023-06-21,Sem Ocorrência,1,On Time,In Full
310,Isabella Ferreira,Mato Grosso,51,8,Gonçalves Ltda.,923,41,3320.32,11,2023-09-10,2023-09-22,Entrega com Avaria,12,Late Time,Avaria
319,Larissa Caldeira,Rondônia,11,8,Gonçalves Ltda.,1190,8,505.36,31,2023-08-13,2023-08-24,Entrega com Avaria,11,On Time,Avaria
319,Larissa Caldeira,Rondônia,11,8,Gonçalves Ltda.,1974,51,4882.98,7,2023-11-04,2023-11-08,Entrega com Avaria,4,On Time,Avaria
322,Dr. Isaac Cardoso,Amapá,16,8,Gonçalves Ltda.,1372,44,4455.5,7,2023-02-19,2023-03-12,Entrega com Avaria,21,Late Time,Avaria
326,Samuel Castro,Bahia,29,8,Gonçalves Ltda.,798,8,2802.78,17,2023-06-30,2023-07-29,Sem Ocorrência,29,Late Time,Avaria
329,Murilo Jesus,São Paulo,35,8,Gonçalves Ltda.,775,21,1781.08,6,2023-10-05,2023-10-31,Entrega com Avaria,26,Late Time,Avaria
329,Murilo Jesus,São Paulo,35,8,Gonçalves Ltda.,2441,32,2281.95,24,2023-07-12,2023-08-01,Sem Ocorrência,20,On Time,In Full
332,Vinicius Barbosa,Rio Grande do Norte,24,8,Gonçalves Ltda.,2236,32,2474.97,35,2023-08-03,2023-08-27,Sem Ocorrência,24,On Time,In Full
334,Lorena Barbosa,Acre,12,8,Gonçalves Ltda.,1472,51,3243.12,37,2023-12-17,2023-12-31,Sem Ocorrência,14,On Time,In Full
334,Lorena Barbosa,Acre,12,8,Gonçalves Ltda.,2149,18,4676.8,11,2023-03-29,2023-04-24,Sem Ocorrência,26,Late Time,Avaria
337,Cecília Moreira,Paraná,41,8,Gonçalves Ltda.,216,43,1653.22,21,2023-12-19,2023-12-31,Sem Ocorrência,12,On Time,In Full
339,Luiz Henrique Carvalho,Distrito Federal,53,8,Gonçalves Ltda.,2348,35,497.67,37,2023-02-13,2023-03-09,Sem Ocorrência,24,On Time,In Full
344,Eduardo da Luz,Sergipe,28,8,Gonçalves Ltda.,978,29,1305.56,15,2023-09-22,2023-10-01,Sem Ocorrência,9,On Time,In Full
348,Sr. Thomas Pereira,Piauí,22,8,Gonçalves Ltda.,1864,44,2269.8,19,2023-12-02,2023-12-27,Sem Ocorrência,25,Late Time,Avaria
348,Sr. Thomas Pereira,Piauí,22,8,Gonçalves Ltda.,2007,46,4058.31,28,2023-01-12,2023-02-06,Sem Ocorrência,25,On Time,In Full
353,Leonardo Pinto,Pará,15,8,Gonçalves Ltda.,991,26,4835.13,22,2023-06-03,2023-06-06,Entrega com Avaria,3,On Time,Avaria
357,Vitória Pereira,Pernambuco,26,8,Gonçalves Ltda.,1315,17,4157.6,1,2023-12-21,2023-12-31,Entrega com Avaria,10,Late Time,Avaria
358,Natália da Cruz,Amazonas,13,8,Gonçalves Ltda.,506,2,4690.01,32,2023-11-15,2023-11-25,Sem Ocorrência,10,On Time,In Full
365,Enzo Gabriel Moura,Mato Grosso,51,8,Gonçalves Ltda.,1134,35,4412.13,40,2023-03-13,2023-04-05,Sem Ocorrência,23,On Time,In Full
366,Ana Júlia Castro,Santa Catarina,42,8,Gonçalves Ltda.,138,9,4089.31,30,2023-07-17,2023-07-31,Entrega com Avaria,14,On Time,Avaria
366,Ana Júlia Castro,Santa Catarina,42,8,Gonçalves Ltda.,1053,1,136.42,6,2023-02-04,2023-02-14,Entrega com Avaria,10,Late Time,Avaria
367,Davi Lucas Cunha,Minas Gerais,31,8,Gonçalves Ltda.,734,14,3576.04,8,2023-09-25,2023-10-12,Sem Ocorrência,17,Late Time,Avaria
374,Sr. Rodrigo Pereira,Paraná,41,8,Gonçalves Ltda.,1592,12,3018.95,22,2023-01-29,2023-02-03,Entrega com Avaria,5,On Time,Avaria
381,Paulo Porto,Distrito Federal,53,8,Gonçalves Ltda.,1948,50,3761.17,5,2023-06-10,2023-06-22,Entrega com Avaria,12,Late Time,Avaria
382,Maria Sophia Monteiro,Maranhão,21,8,Gonçalves Ltda.,842,23,1238.61,7,2023-03-22,2023-04-15,Entrega com Avaria,24,Late Time,Avaria
383,Ana Lívia Oliveira,Piauí,22,8,Gonçalves Ltda.,2086,11,2635.3,32,2023-03-31,2023-04-18,Sem Ocorrência,18,On Time,In Full
392,Mirella Costela,Minas Gerais,31,8,Gonçalves Ltda.,2162,13,4436.92,33,2023-03-29,2023-04-24,Sem Ocorrência,26,On Time,In Full
398,Vitória Cunha,Amazonas,13,8,Gonçalves Ltda.,1621,8,118.17,37,2023-05-03,2023-05-23,Entrega com Avaria,20,On Time,Avaria
401,Luigi da Mota,Tocantins,17,8,Gonçalves Ltda.,589,8,3746.86,39,2023-01-18,2023-02-15,Entrega com Avaria,28,On Time,Avaria
402,Luiz Felipe da Luz,Acre,12,8,Gonçalves Ltda.,284,25,4493.45,20,2023-08-02,2023-08-12,Sem Ocorrência,10,On Time,In Full
417,Milena Araújo,Rio Grande do Norte,24,8,Gonçalves Ltda.,1495,28,1759.31,18,2023-01-10,2023-01-22,Entrega com Avaria,12,On Time,Avaria
418,Ian Silva,Bahia,29,8,Gonçalves Ltda.,1827,9,1718.27,8,2023-07-20,2023-08-10,Sem Ocorrência,21,Late Time,Avaria
421,Ana Vitória Souza,Roraima,14,8,Gonçalves Ltda.,202,33,2781.81,1,2023-02-23,2023-03-02,Sem Ocorrência,7,Late Time,Avaria
424,Matheus Cardoso,Tocantins,17,8,Gonçalves Ltda.,38,10,3449.35,24,2023-08-14,2023-08-24,Sem Ocorrência,10,On Time,In Full
425,Larissa Moreira,Espírito Santo,32,8,Gonçalves Ltda.,42,11,657.05,34,2023-05-06,2023-06-04,Entrega com Avaria,29,On Time,Avaria
428,Alana Campos,Mato Grosso do Sul,50,8,Gonçalves Ltda.,2267,39,2742.84,15,2023-12-24,2023-12-31,Entrega com Avaria,7,On Time,Avaria
432,Erick Gonçalves,Ceará,23,8,Gonçalves Ltda.,2297,37,2016.88,30,2023-05-30,2023-06-26,Entrega com Avaria,27,On Time,Avaria
434,Vitor Oliveira,Piauí,22,8,Gonçalves Ltda.,1996,8,4112.95,39,2023-10-25,2023-11-07,Sem Ocorrência,13,On Time,In Full
435,Luiz Henrique Gonçalves,Bahia,29,8,Gonçalves Ltda.,187,15,2955.22,37,2023-10-07,2023-10-19,Sem Ocorrência,12,On Time,In Full
435,Luiz Henrique Gonçalves,Bahia,29,8,Gonçalves Ltda.,926,23,2487.77,34,2023-10-30,2023-11-10,Entrega com Avaria,11,On Time,Avaria
435,Luiz Henrique Gonçalves,Bahia,29,8,Gonçalves Ltda.,2319,20,3916.92,32,2023-02-13,2023-03-15,Entrega com Avaria,30,On Time,Avaria
436,Dr. Vicente Fernandes,Espírito Santo,32,8,Gonçalves Ltda.,75,9,3770.65,20,2023-03-16,2023-03-20,Sem Ocorrência,4,On Time,In Full
438,Erick Dias,Goiás,52,8,Gonçalves Ltda.,1023,46,2607.41,15,2023-09-24,2023-10-17,Sem Ocorrência,23,Late Time,Avaria
446,Stephany Duarte,Maranhão,21,8,Gonçalves Ltda.,1566,40,3586.12,19,2023-11-23,2023-12-22,Entrega com Avaria,29,Late Time,Avaria
453,Sra. Cecília Campos,Mato Grosso,51,8,Gonçalves Ltda.,2165,40,2327.02,22,2023-11-09,2023-11-27,Entrega com Avaria,18,On Time,Avaria
457,Luigi da Conceição,Minas Gerais,31,8,Gonçalves Ltda.,847,14,2429.42,30,2023-12-20,2023-12-31,Sem Ocorrência,11,On Time,In Full
458,Isis Nogueira,Rio de Janeiro,33,8,Gonçalves Ltda.,49,6,4015.85,39,2023-11-27,2023-12-20,Sem Ocorrência,23,On Time,In Full
461,Yasmin da Conceição,Pernambuco,26,8,Gonçalves Ltda.,1799,25,2156.12,6,2023-01-09,2023-01-21,Sem Ocorrência,12,Late Time,Avaria
463,Lara Pires,Bahia,29,8,Gonçalves Ltda.,1564,12,1429.94,20,2023-01-20,2023-02-03,Sem Ocorrência,14,On Time,In Full
464,Maria Sophia Correia,Goiás,52,8,Gonçalves Ltda.,317,37,372.65,21,2023-06-10,2023-06-15,Entrega com Avaria,5,On Time,Avaria
464,Maria Sophia Correia,Goiás,52,8,Gonçalves Ltda.,1263,44,1764.65,17,2023-05-25,2023-06-23,Entrega com Avaria,29,Late Time,Avaria
465,Matheus Castro,Alagoas,27,8,Gonçalves Ltda.,920,5,1567.09,40,2023-10-21,2023-10-27,Entrega com Avaria,6,On Time,Avaria
466,Dr. Anthony Barros,Paraná,41,8,Gonçalves Ltda.,404,43,454.74,31,2023-02-22,2023-03-02,Sem Ocorrência,8,On Time,In Full
468,Clara Jesus,Distrito Federal,53,8,Gonçalves Ltda.,226,29,5021.32,35,2023-03-23,2023-04-17,Entrega com Avaria,25,On Time,Avaria
474,Isadora Pires,Ceará,23,8,Gonçalves Ltda.,144,38,4648.52,32,2023-03-10,2023-03-16,Sem Ocorrência,6,On Time,In Full
475,Maria Clara Rodrigues,Paraná,41,8,Gonçalves Ltda.,1702,46,2167.67,16,2023-01-20,2023-01-26,Entrega com Avaria,6,On Time,Avaria
477,Maria Clara Ribeiro,Amapá,16,8,Gonçalves Ltda.,277,2,223.48,6,2023-09-29,2023-10-14,Entrega com Avaria,15,Late Time,Avaria
479,Manuela Martins,Ceará,23,8,Gonçalves Ltda.,726,41,2983.24,15,2023-02-27,2023-03-14,Entrega com Avaria,15,On Time,Avaria
483,Stephany Novaes,Rio Grande do Sul,43,8,Gonçalves Ltda.,1039,10,3445.89,3,2023-06-17,2023-07-07,Entrega com Avaria,20,Late Time,Avaria
486,Alexandre Santos,Tocantins,17,8,Gonçalves Ltda.,1423,14,3902.5,5,2023-07-02,2023-07-13,Entrega com Avaria,11,Late Time,Avaria
489,Manuela Gomes,Bahia,29,8,Gonçalves Ltda.,1978,21,3170.14,20,2023-11-19,2023-12-09,Entrega com Avaria,20,On Time,Avaria
494,Pietra Melo,Bahia,29,8,Gonçalves Ltda.,1711,7,334.18,18,2023-08-16,2023-08-18,Sem Ocorrência,2,On Time,In Full
497,Alice Farias,Amapá,16,8,Gonçalves Ltda.,176,27,4594.84,29,2023-07-12,2023-07-28,Sem Ocorrência,16,On Time,In Full
497,Alice Farias,Amapá,16,8,Gonçalves Ltda.,707,28,1280.74,16,2023-05-01,2023-05-27,Entrega com Avaria,26,Late Time,Avaria
498,João Gabriel da Cunha,Mato Grosso,51,8,Gonçalves Ltda.,2315,2,3465.21,38,2023-07-28,2023-08-08,Entrega com Avaria,11,On Time,Avaria
6,Luiz Felipe Freitas,Pará,15,14,Correia,1875,24,2899.77,21,2023-01-30,2023-02-03,Sem Ocorrência,4,On Time,In Full
14,Davi Lucas da Rocha,São Paulo,35,14,Correia,81,44,691.65,13,2023-02-10,2023-03-08,Sem Ocorrência,26,Late Time,Avaria
22,Sr. Otávio Cunha,Tocantins,17,14,Correia,1169,19,1000.19,16,2023-09-09,2023-09-10,Entrega com Avaria,1,On Time,Avaria
23,Ryan Ferreira,Rio Grande do Sul,43,14,Correia,1224,20,4419.46,22,2023-12-19,2023-12-31,Entrega com Avaria,12,On Time,Avaria
23,Ryan Ferreira,Rio Grande do Sul,43,14,Correia,1349,39,3931.81,15,2023-10-09,2023-11-05,Entrega com Avaria,27,Late Time,Avaria
25,Mariane da Costa,Goiás,52,14,Correia,415,20,1122.68,16,2023-10-01,2023-10-27,Entrega com Avaria,26,Late Time,Avaria
25,Mariane da Costa,Goiás,52,14,Correia,1511,7,1990.24,37,2023-04-24,2023-05-24,Entrega com Avaria,30,On Time,Avaria
26,Srta. Mariana Cardoso,Amazonas,13,14,Correia,648,39,305.83,16,2023-04-22,2023-04-28,Entrega com Avaria,6,On Time,Avaria
27,Nina Cardoso,Maranhão,21,14,Correia,2135,26,4403.95,15,2023-06-28,2023-07-06,Sem Ocorrência,8,On Time,In Full
31,Júlia Costa,Ceará,23,14,Correia,1308,23,3685.99,16,2023-02-08,2023-02-19,Sem Ocorrência,11,On Time,In Full
32,Anthony Lima,Amapá,16,14,Correia,855,3,3727.95,38,2023-04-25,2023-05-03,Sem Ocorrência,8,On Time,In Full
46,Melissa Pereira,Goiás,52,14,Correia,974,22,3354.96,39,2023-05-22,2023-06-19,Sem Ocorrência,28,On Time,In Full
59,Ana Clara da Luz,Bahia,29,14,Correia,1498,45,2359.89,6,2023-02-26,2023-03-23,Entrega com Avaria,25,Late Time,Avaria
61,Thiago Viana,Maranhão,21,14,Correia,1962,39,1663.31,27,2023-04-04,2023-05-01,Entrega com Avaria,27,On Time,Avaria
65,Bruno da Costa,Mato Grosso,51,14,Correia,1195,35,393.01,27,2023-09-22,2023-10-10,Sem Ocorrência,18,On Time,In Full
67,Joaquim das Neves,Roraima,14,14,Correia,238,26,1408.89,1,2023-08-12,2023-09-11,Sem Ocorrência,30,Late Time,Avaria
69,Sr. Marcos Vinicius Pires,Acre,12,14,Correia,459,38,2027.67,2,2023-02-09,2023-02-13,Sem Ocorrência,4,Late Time,Avaria
73,Emanuella Barros,Ceará,23,14,Correia,1563,30,2603.64,34,2023-03-24,2023-03-28,Entrega com Avaria,4,On Time,Avaria
75,Nicole Azevedo,Distrito Federal,53,14,Correia,807,21,473.57,15,2023-02-25,2023-03-19,Sem Ocorrência,22,Late Time,Avaria
77,Diego Cavalcanti,Rio Grande do Norte,24,14,Correia,24,46,349.58,21,2023-10-20,2023-11-13,Entrega com Avaria,24,Late Time,Avaria
78,Ana Júlia Vieira,Roraima,14,14,Correia,2238,50,3311.44,26,2023-05-01,2023-05-14,Entrega com Avaria,13,On Time,Avaria
